index,actual_label,predicted_label
6045.0,rec.sport.hockey,rec.sport.hockey
6046.0,sci.space,sci.space
6047.0,talk.religion.misc,talk.religion.misc
6048.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6049.0,sci.space,sci.space
6050.0,talk.politics.mideast,talk.politics.mideast
6051.0,sci.crypt,sci.crypt
6052.0,rec.motorcycles,rec.motorcycles
6053.0,rec.autos,rec.autos
6054.0,sci.electronics,sci.electronics
6055.0,talk.politics.guns,talk.politics.guns
6056.0,alt.atheism,alt.atheism
6057.0,talk.religion.misc,talk.religion.misc
6058.0,sci.med,sci.med
6059.0,talk.politics.guns,rec.motorcycles
6060.0,talk.politics.misc,sci.crypt
6061.0,misc.forsale,misc.forsale
6062.0,rec.sport.baseball,rec.sport.hockey
6063.0,sci.space,misc.forsale
6064.0,sci.space,sci.space
6065.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
6066.0,sci.med,comp.graphics
6067.0,soc.religion.christian,soc.religion.christian
6068.0,rec.motorcycles,rec.motorcycles
6069.0,sci.crypt,talk.politics.mideast
6070.0,sci.med,sci.electronics
6071.0,talk.politics.mideast,talk.politics.mideast
6072.0,comp.os.ms-windows.misc,soc.religion.christian
6073.0,comp.graphics,rec.motorcycles
6074.0,misc.forsale,comp.sys.ibm.pc.hardware
6075.0,alt.atheism,alt.atheism
6076.0,rec.motorcycles,rec.motorcycles
6077.0,alt.atheism,alt.atheism
6078.0,misc.forsale,misc.forsale
6079.0,alt.atheism,alt.atheism
6080.0,sci.crypt,sci.crypt
6081.0,rec.sport.baseball,rec.sport.baseball
6082.0,talk.politics.guns,talk.religion.misc
6083.0,sci.crypt,sci.crypt
6084.0,misc.forsale,misc.forsale
6085.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6086.0,talk.politics.guns,talk.politics.guns
6087.0,talk.religion.misc,sci.crypt
6088.0,talk.politics.guns,talk.politics.guns
6089.0,comp.os.ms-windows.misc,rec.sport.baseball
6090.0,talk.politics.misc,talk.politics.misc
6091.0,misc.forsale,comp.os.ms-windows.misc
6092.0,rec.sport.baseball,rec.sport.baseball
6093.0,sci.med,sci.med
6094.0,comp.graphics,comp.os.ms-windows.misc
6095.0,talk.politics.guns,talk.politics.guns
6096.0,rec.autos,rec.autos
6097.0,comp.windows.x,comp.windows.x
6098.0,misc.forsale,comp.sys.ibm.pc.hardware
6099.0,comp.graphics,comp.graphics
6100.0,sci.electronics,sci.electronics
6101.0,talk.politics.mideast,talk.politics.mideast
6102.0,misc.forsale,misc.forsale
6103.0,misc.forsale,comp.windows.x
6104.0,sci.space,sci.space
6105.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6106.0,misc.forsale,misc.forsale
6107.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6108.0,comp.windows.x,comp.windows.x
6109.0,rec.sport.hockey,rec.sport.hockey
6110.0,talk.politics.misc,talk.politics.misc
6111.0,alt.atheism,alt.atheism
6112.0,alt.atheism,alt.atheism
6113.0,soc.religion.christian,soc.religion.christian
6114.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6115.0,rec.motorcycles,rec.motorcycles
6116.0,talk.politics.misc,talk.politics.misc
6117.0,soc.religion.christian,talk.politics.guns
6118.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6119.0,comp.sys.mac.hardware,comp.graphics
6120.0,soc.religion.christian,soc.religion.christian
6121.0,sci.space,sci.space
6122.0,misc.forsale,misc.forsale
6123.0,alt.atheism,misc.forsale
6124.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6125.0,rec.autos,rec.autos
6126.0,sci.med,talk.politics.misc
6127.0,rec.motorcycles,rec.motorcycles
6128.0,rec.autos,rec.autos
6129.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6130.0,talk.religion.misc,talk.religion.misc
6131.0,sci.electronics,sci.electronics
6132.0,talk.politics.mideast,talk.politics.mideast
6133.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6134.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6135.0,talk.politics.misc,rec.autos
6136.0,comp.windows.x,misc.forsale
6137.0,comp.graphics,comp.graphics
6138.0,talk.politics.mideast,talk.politics.mideast
6139.0,misc.forsale,misc.forsale
6140.0,talk.religion.misc,sci.med
6141.0,rec.sport.hockey,rec.sport.hockey
6142.0,rec.motorcycles,rec.motorcycles
6143.0,talk.politics.misc,misc.forsale
6144.0,talk.politics.misc,talk.politics.misc
6145.0,soc.religion.christian,soc.religion.christian
6146.0,talk.religion.misc,talk.religion.misc
6147.0,soc.religion.christian,sci.space
6148.0,rec.sport.baseball,rec.sport.baseball
6149.0,alt.atheism,alt.atheism
6150.0,sci.med,sci.med
6151.0,sci.crypt,sci.crypt
6152.0,sci.electronics,misc.forsale
6153.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6154.0,comp.windows.x,comp.windows.x
6155.0,soc.religion.christian,alt.atheism
6156.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6157.0,alt.atheism,rec.sport.hockey
6158.0,rec.motorcycles,rec.motorcycles
6159.0,sci.crypt,sci.crypt
6160.0,misc.forsale,misc.forsale
6161.0,talk.religion.misc,talk.religion.misc
6162.0,soc.religion.christian,soc.religion.christian
6163.0,comp.windows.x,comp.os.ms-windows.misc
6164.0,alt.atheism,alt.atheism
6165.0,comp.os.ms-windows.misc,comp.windows.x
6166.0,comp.graphics,comp.graphics
6167.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6168.0,comp.windows.x,comp.windows.x
6169.0,comp.windows.x,comp.sys.ibm.pc.hardware
6170.0,misc.forsale,misc.forsale
6171.0,sci.space,talk.politics.guns
6172.0,rec.autos,comp.sys.mac.hardware
6173.0,sci.med,misc.forsale
6174.0,rec.sport.baseball,rec.sport.baseball
6175.0,talk.religion.misc,talk.religion.misc
6176.0,sci.crypt,sci.crypt
6177.0,alt.atheism,alt.atheism
6178.0,comp.graphics,comp.graphics
6179.0,rec.motorcycles,talk.politics.guns
6180.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6181.0,comp.os.ms-windows.misc,soc.religion.christian
6182.0,rec.motorcycles,rec.motorcycles
6183.0,comp.sys.mac.hardware,rec.autos
6184.0,comp.windows.x,comp.windows.x
6185.0,rec.autos,sci.electronics
6186.0,rec.sport.baseball,rec.sport.baseball
6187.0,rec.sport.hockey,rec.sport.hockey
6188.0,rec.motorcycles,rec.motorcycles
6189.0,misc.forsale,sci.med
6190.0,sci.space,sci.space
6191.0,rec.motorcycles,rec.motorcycles
6192.0,comp.os.ms-windows.misc,sci.space
6193.0,talk.politics.misc,talk.politics.guns
6194.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
6195.0,soc.religion.christian,sci.med
6196.0,rec.motorcycles,rec.motorcycles
6197.0,rec.autos,rec.autos
6198.0,sci.crypt,sci.crypt
6199.0,talk.politics.mideast,talk.politics.mideast
6200.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6201.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6202.0,talk.politics.guns,talk.politics.guns
6203.0,sci.med,sci.med
6204.0,rec.sport.baseball,rec.sport.baseball
6205.0,sci.space,comp.sys.mac.hardware
6206.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
6207.0,rec.autos,rec.autos
6208.0,sci.med,comp.windows.x
6209.0,comp.windows.x,comp.graphics
6210.0,soc.religion.christian,soc.religion.christian
6211.0,comp.graphics,comp.graphics
6212.0,comp.os.ms-windows.misc,sci.electronics
6213.0,sci.crypt,sci.crypt
6214.0,comp.windows.x,misc.forsale
6215.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6216.0,talk.politics.mideast,talk.politics.mideast
6217.0,sci.crypt,sci.space
6218.0,rec.sport.baseball,sci.electronics
6219.0,soc.religion.christian,comp.graphics
6220.0,misc.forsale,misc.forsale
6221.0,talk.politics.guns,talk.politics.misc
6222.0,comp.windows.x,comp.sys.mac.hardware
6223.0,sci.crypt,sci.crypt
6224.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6225.0,comp.windows.x,sci.crypt
6226.0,talk.politics.misc,talk.politics.guns
6227.0,comp.windows.x,comp.windows.x
6228.0,soc.religion.christian,comp.sys.ibm.pc.hardware
6229.0,talk.politics.mideast,talk.politics.mideast
6230.0,sci.crypt,sci.crypt
6231.0,comp.windows.x,comp.windows.x
6232.0,comp.os.ms-windows.misc,sci.crypt
6233.0,sci.electronics,sci.electronics
6234.0,talk.politics.mideast,soc.religion.christian
6235.0,comp.sys.mac.hardware,talk.politics.mideast
6236.0,comp.graphics,rec.sport.baseball
6237.0,rec.sport.hockey,comp.graphics
6238.0,comp.windows.x,comp.windows.x
6239.0,rec.sport.baseball,rec.sport.baseball
6240.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6241.0,comp.graphics,comp.graphics
6242.0,rec.sport.hockey,rec.sport.hockey
6243.0,rec.sport.baseball,rec.sport.baseball
6244.0,sci.space,sci.space
6245.0,comp.sys.mac.hardware,sci.med
6246.0,sci.electronics,talk.politics.misc
6247.0,soc.religion.christian,rec.motorcycles
6248.0,rec.autos,rec.sport.hockey
6249.0,comp.sys.mac.hardware,rec.autos
6250.0,sci.electronics,sci.electronics
6251.0,comp.graphics,comp.os.ms-windows.misc
6252.0,talk.politics.mideast,talk.politics.mideast
6253.0,rec.autos,talk.politics.misc
6254.0,talk.politics.guns,talk.politics.misc
6255.0,rec.sport.baseball,talk.politics.misc
6256.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6257.0,talk.politics.guns,talk.politics.guns
6258.0,talk.politics.misc,talk.politics.misc
6259.0,talk.politics.guns,talk.politics.misc
6260.0,alt.atheism,misc.forsale
6261.0,misc.forsale,misc.forsale
6262.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6263.0,alt.atheism,alt.atheism
6264.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6265.0,talk.politics.misc,talk.politics.misc
6266.0,comp.windows.x,rec.motorcycles
6267.0,talk.politics.mideast,talk.politics.mideast
6268.0,rec.motorcycles,rec.motorcycles
6269.0,rec.motorcycles,rec.motorcycles
6270.0,rec.autos,misc.forsale
6271.0,misc.forsale,misc.forsale
6272.0,comp.sys.mac.hardware,misc.forsale
6273.0,rec.motorcycles,rec.motorcycles
6274.0,comp.windows.x,comp.windows.x
6275.0,sci.med,comp.sys.ibm.pc.hardware
6276.0,sci.space,sci.space
6277.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6278.0,sci.crypt,sci.crypt
6279.0,talk.politics.guns,talk.politics.guns
6280.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6281.0,comp.sys.ibm.pc.hardware,rec.sport.baseball
6282.0,soc.religion.christian,soc.religion.christian
6283.0,comp.graphics,comp.graphics
6284.0,sci.space,rec.autos
6285.0,rec.motorcycles,rec.motorcycles
6286.0,rec.motorcycles,rec.motorcycles
6287.0,rec.autos,talk.politics.guns
6288.0,talk.politics.mideast,talk.politics.mideast
6289.0,comp.windows.x,comp.os.ms-windows.misc
6290.0,talk.politics.mideast,talk.politics.mideast
6291.0,rec.sport.hockey,rec.sport.hockey
6292.0,rec.sport.hockey,rec.sport.hockey
6293.0,talk.politics.guns,talk.politics.guns
6294.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6295.0,comp.graphics,comp.graphics
6296.0,rec.sport.baseball,rec.sport.baseball
6297.0,talk.politics.misc,soc.religion.christian
6298.0,rec.motorcycles,rec.motorcycles
6299.0,talk.religion.misc,soc.religion.christian
6300.0,comp.os.ms-windows.misc,rec.sport.baseball
6301.0,rec.autos,misc.forsale
6302.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
6303.0,talk.politics.guns,talk.politics.guns
6304.0,talk.politics.misc,talk.politics.misc
6305.0,comp.graphics,comp.graphics
6306.0,sci.electronics,rec.autos
6307.0,rec.motorcycles,rec.motorcycles
6308.0,misc.forsale,rec.sport.hockey
6309.0,talk.politics.guns,talk.politics.guns
6310.0,rec.sport.hockey,rec.sport.hockey
6311.0,comp.sys.mac.hardware,sci.electronics
6312.0,talk.religion.misc,talk.religion.misc
6313.0,comp.windows.x,rec.sport.hockey
6314.0,soc.religion.christian,soc.religion.christian
6315.0,rec.motorcycles,rec.motorcycles
6316.0,sci.crypt,talk.politics.guns
6317.0,comp.windows.x,comp.graphics
6318.0,sci.crypt,sci.crypt
6319.0,comp.sys.mac.hardware,comp.graphics
6320.0,talk.politics.guns,talk.politics.guns
6321.0,alt.atheism,alt.atheism
6322.0,misc.forsale,misc.forsale
6323.0,comp.graphics,rec.autos
6324.0,rec.motorcycles,rec.sport.hockey
6325.0,soc.religion.christian,soc.religion.christian
6326.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6327.0,talk.politics.guns,talk.politics.guns
6328.0,alt.atheism,alt.atheism
6329.0,rec.motorcycles,rec.motorcycles
6330.0,sci.electronics,alt.atheism
6331.0,talk.religion.misc,soc.religion.christian
6332.0,comp.sys.mac.hardware,rec.sport.hockey
6333.0,comp.windows.x,comp.os.ms-windows.misc
6334.0,talk.politics.guns,talk.politics.guns
6335.0,misc.forsale,rec.sport.baseball
6336.0,rec.sport.baseball,comp.windows.x
6337.0,talk.politics.mideast,talk.politics.mideast
6338.0,sci.med,sci.med
6339.0,rec.motorcycles,rec.motorcycles
6340.0,sci.electronics,sci.electronics
6341.0,sci.electronics,comp.sys.ibm.pc.hardware
6342.0,comp.os.ms-windows.misc,comp.graphics
6343.0,rec.sport.hockey,comp.sys.mac.hardware
6344.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6345.0,comp.sys.mac.hardware,sci.electronics
6346.0,rec.sport.baseball,rec.sport.baseball
6347.0,rec.autos,sci.med
6348.0,rec.motorcycles,rec.motorcycles
6349.0,sci.med,sci.med
6350.0,sci.space,sci.space
6351.0,rec.motorcycles,rec.motorcycles
6352.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6353.0,talk.politics.misc,talk.politics.misc
6354.0,comp.sys.ibm.pc.hardware,sci.electronics
6355.0,comp.windows.x,comp.windows.x
6356.0,sci.med,sci.space
6357.0,rec.sport.hockey,rec.sport.hockey
6358.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6359.0,rec.motorcycles,rec.motorcycles
6360.0,sci.electronics,comp.sys.mac.hardware
6361.0,sci.crypt,sci.crypt
6362.0,sci.space,sci.space
6363.0,talk.religion.misc,misc.forsale
6364.0,sci.med,comp.graphics
6365.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6366.0,rec.autos,rec.autos
6367.0,comp.windows.x,rec.motorcycles
6368.0,sci.electronics,misc.forsale
6369.0,soc.religion.christian,soc.religion.christian
6370.0,rec.sport.hockey,rec.sport.hockey
6371.0,talk.religion.misc,comp.windows.x
6372.0,rec.autos,rec.autos
6373.0,alt.atheism,alt.atheism
6374.0,rec.sport.hockey,rec.sport.hockey
6375.0,talk.politics.guns,talk.religion.misc
6376.0,talk.politics.mideast,talk.politics.mideast
6377.0,sci.space,talk.politics.guns
6378.0,talk.politics.misc,talk.politics.misc
6379.0,rec.sport.hockey,rec.sport.hockey
6380.0,sci.crypt,sci.crypt
6381.0,sci.med,sci.med
6382.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6383.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6384.0,comp.windows.x,comp.windows.x
6385.0,sci.med,sci.med
6386.0,comp.sys.mac.hardware,comp.windows.x
6387.0,sci.space,sci.space
6388.0,misc.forsale,misc.forsale
6389.0,talk.politics.misc,talk.politics.misc
6390.0,sci.crypt,sci.crypt
6391.0,alt.atheism,alt.atheism
6392.0,rec.sport.hockey,comp.sys.ibm.pc.hardware
6393.0,rec.autos,rec.autos
6394.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6395.0,rec.motorcycles,rec.motorcycles
6396.0,talk.politics.guns,talk.politics.guns
6397.0,rec.motorcycles,rec.motorcycles
6398.0,rec.autos,rec.autos
6399.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6400.0,sci.crypt,sci.crypt
6401.0,rec.sport.baseball,rec.autos
6402.0,soc.religion.christian,soc.religion.christian
6403.0,rec.autos,rec.autos
6404.0,rec.sport.hockey,rec.sport.hockey
6405.0,sci.med,sci.med
6406.0,rec.sport.baseball,talk.politics.mideast
6407.0,sci.space,soc.religion.christian
6408.0,rec.motorcycles,rec.motorcycles
6409.0,rec.sport.baseball,rec.sport.baseball
6410.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
6411.0,misc.forsale,sci.med
6412.0,talk.religion.misc,soc.religion.christian
6413.0,rec.sport.baseball,talk.politics.guns
6414.0,rec.autos,sci.electronics
6415.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6416.0,rec.autos,rec.autos
6417.0,rec.autos,rec.autos
6418.0,rec.sport.hockey,rec.sport.hockey
6419.0,talk.politics.guns,talk.politics.guns
6420.0,comp.sys.ibm.pc.hardware,comp.graphics
6421.0,sci.crypt,sci.crypt
6422.0,comp.windows.x,comp.windows.x
6423.0,rec.sport.baseball,rec.sport.baseball
6424.0,sci.crypt,talk.politics.misc
6425.0,talk.politics.mideast,talk.religion.misc
6426.0,soc.religion.christian,soc.religion.christian
6427.0,comp.sys.mac.hardware,sci.crypt
6428.0,sci.electronics,sci.space
6429.0,sci.electronics,sci.electronics
6430.0,talk.politics.guns,talk.politics.guns
6431.0,sci.crypt,sci.crypt
6432.0,rec.autos,comp.graphics
6433.0,comp.windows.x,comp.windows.x
6434.0,rec.motorcycles,rec.motorcycles
6435.0,comp.windows.x,comp.sys.mac.hardware
6436.0,sci.electronics,sci.electronics
6437.0,talk.politics.misc,rec.autos
6438.0,sci.med,sci.med
6439.0,talk.politics.mideast,talk.politics.mideast
6440.0,comp.os.ms-windows.misc,rec.sport.baseball
6441.0,talk.politics.guns,sci.crypt
6442.0,rec.sport.hockey,rec.sport.hockey
6443.0,rec.sport.baseball,comp.graphics
6444.0,rec.sport.baseball,rec.sport.baseball
6445.0,misc.forsale,comp.sys.ibm.pc.hardware
6446.0,rec.autos,rec.autos
6447.0,sci.electronics,rec.sport.hockey
6448.0,comp.windows.x,comp.windows.x
6449.0,sci.electronics,sci.electronics
6450.0,rec.sport.hockey,rec.sport.hockey
6451.0,soc.religion.christian,comp.os.ms-windows.misc
6452.0,talk.politics.misc,talk.politics.misc
6453.0,comp.graphics,comp.graphics
6454.0,comp.graphics,rec.sport.baseball
6455.0,rec.autos,rec.autos
6456.0,rec.sport.hockey,rec.sport.hockey
6457.0,sci.electronics,comp.graphics
6458.0,sci.med,sci.med
6459.0,sci.med,sci.med
6460.0,sci.med,sci.electronics
6461.0,sci.space,misc.forsale
6462.0,rec.autos,rec.sport.baseball
6463.0,rec.motorcycles,rec.motorcycles
6464.0,talk.politics.misc,talk.politics.misc
6465.0,rec.autos,rec.autos
6466.0,sci.electronics,sci.electronics
6467.0,talk.politics.misc,talk.politics.misc
6468.0,rec.motorcycles,rec.motorcycles
6469.0,rec.autos,rec.autos
6470.0,comp.windows.x,comp.windows.x
6471.0,talk.politics.mideast,talk.politics.mideast
6472.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6473.0,talk.politics.misc,talk.politics.misc
6474.0,rec.autos,comp.graphics
6475.0,alt.atheism,comp.os.ms-windows.misc
6476.0,rec.sport.hockey,rec.sport.baseball
6477.0,rec.autos,rec.autos
6478.0,talk.religion.misc,talk.religion.misc
6479.0,misc.forsale,misc.forsale
6480.0,talk.politics.mideast,talk.politics.mideast
6481.0,rec.autos,rec.autos
6482.0,talk.religion.misc,talk.religion.misc
6483.0,rec.motorcycles,rec.motorcycles
6484.0,talk.religion.misc,alt.atheism
6485.0,sci.crypt,sci.crypt
6486.0,alt.atheism,alt.atheism
6487.0,comp.graphics,comp.graphics
6488.0,rec.sport.baseball,rec.sport.baseball
6489.0,sci.space,sci.space
6490.0,alt.atheism,alt.atheism
6491.0,sci.electronics,sci.electronics
6492.0,misc.forsale,misc.forsale
6493.0,comp.graphics,comp.graphics
6494.0,sci.crypt,sci.crypt
6495.0,sci.med,sci.med
6496.0,soc.religion.christian,soc.religion.christian
6497.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6498.0,sci.med,sci.med
6499.0,rec.sport.baseball,rec.sport.baseball
6500.0,rec.motorcycles,rec.motorcycles
6501.0,sci.med,comp.windows.x
6502.0,talk.politics.mideast,sci.space
6503.0,sci.med,comp.sys.ibm.pc.hardware
6504.0,misc.forsale,rec.autos
6505.0,comp.sys.mac.hardware,sci.med
6506.0,sci.crypt,sci.crypt
6507.0,talk.politics.mideast,talk.politics.mideast
6508.0,misc.forsale,misc.forsale
6509.0,misc.forsale,rec.sport.baseball
6510.0,soc.religion.christian,sci.space
6511.0,soc.religion.christian,sci.electronics
6512.0,rec.autos,sci.med
6513.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6514.0,rec.motorcycles,sci.space
6515.0,rec.autos,rec.autos
6516.0,sci.electronics,rec.autos
6517.0,rec.motorcycles,rec.motorcycles
6518.0,misc.forsale,sci.electronics
6519.0,sci.crypt,comp.sys.ibm.pc.hardware
6520.0,sci.med,sci.med
6521.0,sci.med,rec.autos
6522.0,comp.windows.x,comp.os.ms-windows.misc
6523.0,comp.windows.x,comp.windows.x
6524.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6525.0,talk.politics.guns,talk.politics.guns
6526.0,soc.religion.christian,talk.politics.misc
6527.0,comp.sys.mac.hardware,sci.electronics
6528.0,rec.motorcycles,rec.motorcycles
6529.0,misc.forsale,misc.forsale
6530.0,rec.autos,rec.autos
6531.0,comp.graphics,comp.sys.mac.hardware
6532.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6533.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6534.0,talk.politics.mideast,talk.politics.mideast
6535.0,talk.politics.misc,talk.politics.misc
6536.0,rec.sport.baseball,comp.sys.mac.hardware
6537.0,talk.politics.guns,rec.motorcycles
6538.0,sci.space,sci.space
6539.0,alt.atheism,misc.forsale
6540.0,comp.graphics,sci.electronics
6541.0,rec.motorcycles,rec.motorcycles
6542.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6543.0,talk.politics.misc,talk.politics.misc
6544.0,comp.sys.mac.hardware,misc.forsale
6545.0,talk.religion.misc,alt.atheism
6546.0,sci.space,sci.space
6547.0,talk.religion.misc,talk.religion.misc
6548.0,talk.politics.mideast,talk.politics.mideast
6549.0,sci.electronics,comp.sys.ibm.pc.hardware
6550.0,soc.religion.christian,talk.religion.misc
6551.0,soc.religion.christian,soc.religion.christian
6552.0,rec.autos,rec.autos
6553.0,rec.sport.baseball,talk.politics.misc
6554.0,misc.forsale,misc.forsale
6555.0,comp.graphics,comp.graphics
6556.0,rec.motorcycles,rec.motorcycles
6557.0,rec.autos,rec.autos
6558.0,comp.sys.mac.hardware,comp.windows.x
6559.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6560.0,talk.politics.mideast,talk.politics.mideast
6561.0,sci.electronics,sci.electronics
6562.0,talk.religion.misc,talk.religion.misc
6563.0,comp.graphics,rec.sport.baseball
6564.0,comp.windows.x,comp.windows.x
6565.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
6566.0,comp.windows.x,comp.windows.x
6567.0,alt.atheism,sci.med
6568.0,rec.autos,rec.autos
6569.0,sci.med,talk.religion.misc
6570.0,rec.motorcycles,rec.motorcycles
6571.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6572.0,rec.autos,comp.graphics
6573.0,soc.religion.christian,soc.religion.christian
6574.0,sci.crypt,sci.crypt
6575.0,comp.graphics,comp.graphics
6576.0,sci.electronics,sci.electronics
6577.0,rec.sport.baseball,rec.sport.hockey
6578.0,sci.electronics,talk.religion.misc
6579.0,misc.forsale,rec.sport.baseball
6580.0,soc.religion.christian,talk.religion.misc
6581.0,soc.religion.christian,soc.religion.christian
6582.0,comp.windows.x,comp.os.ms-windows.misc
6583.0,alt.atheism,alt.atheism
6584.0,rec.sport.baseball,rec.sport.baseball
6585.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6586.0,misc.forsale,misc.forsale
6587.0,talk.politics.guns,talk.politics.guns
6588.0,rec.autos,rec.autos
6589.0,talk.politics.mideast,talk.politics.mideast
6590.0,sci.space,sci.space
6591.0,rec.sport.hockey,rec.sport.hockey
6592.0,talk.politics.mideast,talk.politics.mideast
6593.0,comp.graphics,rec.sport.hockey
6594.0,misc.forsale,comp.sys.ibm.pc.hardware
6595.0,alt.atheism,talk.religion.misc
6596.0,talk.politics.mideast,talk.politics.mideast
6597.0,rec.sport.hockey,rec.sport.hockey
6598.0,soc.religion.christian,soc.religion.christian
6599.0,sci.electronics,alt.atheism
6600.0,comp.windows.x,comp.graphics
6601.0,comp.graphics,comp.windows.x
6602.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6603.0,talk.politics.guns,talk.politics.guns
6604.0,sci.space,sci.space
6605.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6606.0,rec.motorcycles,rec.motorcycles
6607.0,talk.religion.misc,soc.religion.christian
6608.0,misc.forsale,sci.med
6609.0,misc.forsale,misc.forsale
6610.0,misc.forsale,misc.forsale
6611.0,comp.graphics,comp.sys.mac.hardware
6612.0,rec.sport.hockey,rec.sport.hockey
6613.0,misc.forsale,misc.forsale
6614.0,rec.sport.hockey,rec.sport.hockey
6615.0,sci.space,sci.space
6616.0,rec.sport.hockey,rec.sport.hockey
6617.0,rec.motorcycles,rec.motorcycles
6618.0,comp.graphics,comp.graphics
6619.0,rec.motorcycles,rec.motorcycles
6620.0,talk.politics.guns,talk.politics.guns
6621.0,misc.forsale,misc.forsale
6622.0,comp.graphics,comp.os.ms-windows.misc
6623.0,comp.graphics,comp.graphics
6624.0,sci.med,sci.med
6625.0,talk.religion.misc,talk.religion.misc
6626.0,sci.med,sci.space
6627.0,rec.autos,rec.autos
6628.0,sci.electronics,sci.med
6629.0,talk.politics.guns,talk.politics.guns
6630.0,misc.forsale,misc.forsale
6631.0,comp.sys.mac.hardware,rec.motorcycles
6632.0,talk.politics.misc,talk.religion.misc
6633.0,misc.forsale,comp.sys.mac.hardware
6634.0,comp.sys.ibm.pc.hardware,alt.atheism
6635.0,rec.autos,rec.autos
6636.0,rec.autos,sci.med
6637.0,rec.motorcycles,rec.motorcycles
6638.0,comp.sys.ibm.pc.hardware,misc.forsale
6639.0,comp.windows.x,misc.forsale
6640.0,comp.sys.mac.hardware,sci.crypt
6641.0,rec.sport.hockey,rec.sport.hockey
6642.0,sci.crypt,sci.crypt
6643.0,rec.sport.baseball,rec.sport.baseball
6644.0,sci.med,sci.med
6645.0,talk.politics.misc,talk.politics.misc
6646.0,comp.sys.mac.hardware,comp.windows.x
6647.0,comp.windows.x,comp.os.ms-windows.misc
6648.0,sci.space,sci.space
6649.0,alt.atheism,sci.med
6650.0,alt.atheism,alt.atheism
6651.0,comp.graphics,comp.graphics
6652.0,rec.sport.baseball,misc.forsale
6653.0,talk.politics.mideast,talk.politics.misc
6654.0,rec.sport.hockey,rec.sport.hockey
6655.0,sci.crypt,comp.sys.ibm.pc.hardware
6656.0,misc.forsale,misc.forsale
6657.0,rec.sport.hockey,rec.sport.hockey
6658.0,talk.politics.mideast,talk.politics.mideast
6659.0,talk.politics.guns,talk.politics.guns
6660.0,alt.atheism,alt.atheism
6661.0,sci.crypt,rec.sport.hockey
